Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Case #,Parcel ID,Case Link,Parcel Link
05/08/2026 11:00 AM CT,"9412 ED LEE RD PANAMA CITY, FL- 32404","$343,227.50","$328,783.00","$343,227.50",25000586CA,03802-010-000,https://bay.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25000586CA&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=838&LayerID=15181&PageTypeID=4&PageID=6818&Q=1127707165&KeyValue=03802-010-000
05/11/2026 11:00 AM CT,"7301 SOUTH LAKE JOANNA DR PANAMA CITY, FL- 32404","$214,381.03","$76,159.00","$214,381.03",25000131CA,05635-127-000,https://bay.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25000131CA&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=838&LayerID=15181&PageTypeID=4&PageID=6818&Q=1127707165&KeyValue=05635-127-000
05/11/2026 11:00 AM CT,"1823 AIRPORT CIR PANAMA CITY, FL- 32405","$113,273.56",,"$115,534.75",25001020CA,Property,https://bay.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25001020CA&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=838&LayerID=15181&PageTypeID=4&PageID=6818&Q=1127707165&KeyValue=Property
05/14/2026 11:00 AM CT,"9860 S THOMAS DR 825 PANAMA CITY BEACH, FL- 32408","$33,580.66","$335,750.00","$33,580.66",25000427CA,40001-000-274,https://bay.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25000427CA&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=838&LayerID=15181&PageTypeID=4&PageID=6818&Q=1127707165&KeyValue=40001-000-274
05/18/2026 11:00 AM CT,"908 E 2ND CT PANAMA CITY, FL- 32401","$84,319.29","$140,330.00",Hidden,25000327CA,22054-000-000,https://bay.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25000327CA&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=838&LayerID=15181&PageTypeID=4&PageID=6818&Q=1127707165&KeyValue=22054-000-000
05/18/2026 11:00 AM CT,"9860 S THOMAS DR 921 PANAMA CITY BEACH, FL- 32408","$54,768.20","$365,500.00","$54,768.20",25000431CA,40001-000-308,https://bay.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25000431CA&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=838&LayerID=15181&PageTypeID=4&PageID=6818&Q=1127707165&KeyValue=40001-000-308
05/21/2026 11:00 AM CT,"120 HOMBRE CIR PANAMA CITY BEACH, FL- 32407","$306,096.17","$392,719.00","$306,096.17",24000802CA,34882-190-000,https://bay.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=24000802CA&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=838&LayerID=15181&PageTypeID=4&PageID=6818&Q=1127707165&KeyValue=34882-190-000
05/26/2026 11:00 AM CT,"719 N 9TH ST PANAMA CITY, FL- 32404","$5,910,375.61","$59,811.00","$40,485.81",23001239CA,Property,https://bay.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=23001239CA&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=838&LayerID=15181&PageTypeID=4&PageID=6818&Q=1127707165&KeyValue=Property
05/26/2026 11:00 AM CT,"3049 RACHEL PL SOUTHPORT, FL- 32409","$444,407.69","$353,141.00","$444,407.69",25001059CA,07899-750-050,https://bay.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25001059CA&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=838&LayerID=15181&PageTypeID=4&PageID=6818&Q=1127707165&KeyValue=07899-750-050
05/26/2026 11:00 AM CT,"7132 CLAYTON RD YOUNGSTOWN, FL- 32466","$4,850.00","$72,225.00","$4,850.00",25003054CC,05127-328-000,https://bay.realforeclose.com//index.cfm?zaction=auction&zmethod=details&AID=25003054CC&bypassPage=1,https://qpublic.schneidercorp.com/Application.aspx?AppID=838&LayerID=15181&PageTypeID=4&PageID=6818&Q=1127707165&KeyValue=05127-328-000
